state,county,population,Discourse,expected Discourse,relative Discourse
Virginia,Sussex County,10829,2160,2409.498990260678,-0.10354807836366238
Virginia,Tazewell County,40429,3053,3135.758851887214,-0.026391969470932575
Virginia,Warren County,40727,2706,3136.965751054809,-0.1373829953068172
Virginia,Washington County,53935,2725,3268.930087362573,-0.166393918751999
Virginia,Westmoreland County,18477,2889,2688.0730710142716,0.07474756960751594
Virginia,Wise County,36130,2105,3033.241169513725,-0.3060228704671499
Virginia,Wythe County,28290,2847,2927.058129792209,-0.02735105564777161
Virginia,York County,70045,4053,3450.5313624949977,0.17460169875673048
Virginia,Alexandria,159467,0,4086.3398447150125,-1.0
Virginia,Bristol,17219,0,2664.755214798508,-1.0
Virginia,Buena Vista,6641,0,2229.378019055857,-1.0
Virginia,Charlottesville,46553,0,3211.096451420809,-1.0
Virginia,Chesapeake,249422,0,4349.2652157430275,-1.0
Virginia,Colonial Heights,18170,0,2684.350159159534,-1.0
Virginia,Covington,5737,0,2066.595180542167,-1.0
Virginia,Danville,42590,0,3155.4949515732083,-1.0
Virginia,Emporia,5766,0,2065.172520876457,-1.0
Virginia,Fairfax,24146,0,2820.505922018475,-1.0
Virginia,Falls Church,14658,0,2553.1101351827683,-1.0
Virginia,Franklin,8180,0,2332.0191222703093,-1.0
Virginia,Fredericksburg,27982,0,2919.0792471844,-1.0
Virginia,Galax,6720,0,2223.544296025164,-1.0
Virginia,Hampton,137148,0,3922.568961064471,-1.0
Virginia,Harrisonburg,51814,0,3254.49719145425,-1.0
Virginia,Hopewell,23033,0,2788.17354439176,-1.0
Virginia,Lexington,7320,0,2287.390224585337,-1.0
Virginia,Lynchburg,79009,0,3558.9075394360307,-1.0
Virginia,Manassas,42772,0,3154.56970575684,-1.0
Virginia,Manassas Park,17219,0,2664.755214798508,-1.0
Virginia,Martinsville,13485,0,2501.4689970750683,-1.0
Virginia,Newport News,186247,0,4132.514658271696,-1.0
Virginia,Norfolk,238005,0,4282.134137219573,-1.0
Virginia,Norton,3687,0,1789.6079093136555,-1.0
Virginia,Petersburg,33458,0,2995.373713271614,-1.0
Virginia,Poquoson,12460,0,2456.3415542961843,-1.0
Virginia,Portsmouth,97915,0,3708.2433496996146,-1.0
Virginia,Radford,16070,0,2603.244416929588,-1.0
Virginia,Richmond,226610,0,4258.2900303063925,-1.0
Virginia,Roanoke,100011,0,3714.844849985507,-1.0
Virginia,Salem,25346,0,2868.4312527775523,-1.0
Virginia,Staunton,25750,0,2870.5976700798956,-1.0
Virginia,Suffolk,94324,0,3691.922110497564,-1.0
Virginia,Virginia Beach,459470,0,4681.956266603815,-1.0
Virginia,Waynesboro,22196,0,2773.755495740331,-1.0
Virginia,Williamsburg,15425,0,2569.966701153183,-1.0
Virginia,Winchester,28120,0,2922.6157293281717,-1.0
Washington,Adams County,20613,3415,2730.2776957519386,0.2507885206378188
Washington,Asotin County,22285,1342,2772.4652023912504,-0.515954249365321
Washington,Benton County,206873,6477,4201.121207659425,0.5417312854937928
Washington,Chelan County,79074,3813,3559.51409790858,0.0712136249833531
Washington,Clallam County,77155,2892,3538.2220840374434,-0.18264033989071804
Washington,Clark County,503311,5942,4710.884197059387,0.2613343379803512
Washington,Columbia County,3952,2326,1819.3302755278703,0.2784924382820606
Washington,Cowlitz County,110730,4391,3783.7041861547873,0.16050298436844262
Washington,Douglas County,42938,2052,3153.0086787865293,-0.349193037809926
Washington,Ferry County,7178,2974,2249.219201645995,0.3222366223014659
Washington,Franklin County,96749,6380,3706.405590006811,0.7213442633482203
Washington,Garfield County,2286,1566,1514.2386945884814,0.034183055548970484
Washington,Grant County,99123,4970,3711.957086761151,0.33891634085041317
Washington,Grays Harbor County,75636,3206,3507.9730876298186,-0.08608192824929803
Washington,Island County,86857,3979,3642.8834744826086,0.09226661458479107
Washington,Jefferson County,32977,2940,2988.4034991844874,-0.016197109659956
Washington,King County,2269675,5139,5242.656983347207,-0.0197718415827057
Washington,Kitsap County,275611,4349,4408.505660534372,-0.013497920863996054
Washington,Kittitas County,44337,3001,3171.604540591138,-0.0537912398622497
Washington,Klickitat County,22735,1382,2777.6939836869483,-0.5024649914222682
Washington,Lewis County,82149,4289,3570.179592666088,0.20134012552492397
Washington,Lincoln County,10876,2761,2414.2403365549058,0.14363096258258878
Washington,Mason County,65726,4628,3414.1673275383596,0.3555281730543719
Washington,Okanogan County,42104,2077,3151.6063019388876,-0.34097098399561626
Washington,Pacific County,23365,3136,2801.315630548869,0.1194739949334289
Washington,Pend Oreille County,13401,1517,2503.3874292798555,-0.394021084288822
Washington,Pierce County,921130,6314,4937.569971612997,0.27876668812803757
Washington,San Juan County,17788,2350,2675.0850394063154,-0.12152325425828778
Washington,Skagit County,129523,2405,3878.48672877573,-0.37991279378203413
Washington,Skamania County,12036,2261,2430.4799029233022,-0.06973104476998856
Washington,Snohomish County,827957,4253,4945.119605085717,-0.13996013450795394
Washington,Spokane County,539339,5023,4789.791040411444,0.04868875439888161
Washington,Stevens County,46445,4315,3212.2489264382352,0.3432956470109255
Washington,Thurston County,294793,5358,4456.40988596215,0.20231310339694988
Washington,Wahkiakum County,4422,1242,1869.932809038752,-0.33580501181833583
Washington,Walla Walla County,62584,2650,3366.7247716208026,-0.21288487186784746
Washington,Whatcom County,226847,3793,4258.2900303063925,-0.1092668716773418
Washington,Whitman County,47973,2188,3215.3402924211346,-0.3195121508111207
Washington,Yakima County,256728,3089,4350.528784061338,-0.2899713682353037
West Virginia,Barbour County,15465,1507,2580.634723378134,-0.41603513804259423
West Virginia,Berkeley County,122076,2196,3842.441337724237,-0.42848834712448075
West Virginia,Boone County,21809,1677,2762.6344017898155,-0.39297070980020754
West Virginia,Braxton County,12447,1667,2456.3415542961843,-0.32134845128341866
West Virginia,Brooke County,22559,1625,2773.610870755588,-0.4141211310015825
West Virginia,Cabell County,94350,2333,3691.922110497564,-0.36807984291803514
West Virginia,Calhoun County,6229,837,2177.0438726095954,-0.6155337012125995
West Virginia,Clay County,8051,1883,2320.533880987343,-0.18854880102038435
West Virginia,Doddridge County,7808,1585,2316.825971016579,-0.31587438166340465
West Virginia,Fayette County,40488,2423,3134.918852999512,-0.2270932315579216
West Virginia,Gilmer County,7408,1322,2292.2045492902457,-0.42326264014730197
West Virginia,Grant County,10976,1107,2413.2301944220353,-0.5412787381167652
West Virginia,Greenbrier County,32977,2250,2988.4034991844874,-0.2470896247397622
West Virginia,Hampshire County,23093,2287,2791.267749432321,-0.18065903908174966
West Virginia,Hancock County,29095,1525,2929.6529523860213,-0.4794605283339169
West Virginia,Hardy County,14299,1357,2540.6111837443927,-0.4658765541604709
West Virginia,Harrison County,65921,2620,3418.219738107937,-0.2335191413264057
West Virginia,Jackson County,27791,1922,2909.3052526315987,-0.3393611762597054
West Virginia,Jefferson County,57701,1628,3299.634097074611,-0.5066119599614539
West Virginia,Kanawha County,180745,2027,4088.799974601566,-0.5042555242146515
West Virginia,Lewis County,17033,1696,2653.3875540405575,-0.36081708176502725
West Virginia,Lincoln County,20463,2044,2724.9760096877135,-0.24990165317666574
West Virginia,Logan County,32567,1847,2984.405439321466,-0.3811162599878073
West Virginia,McDowell County,19111,2300,2695.5754847475455,-0.14674991926059647
West Virginia,Marion County,56205,3019,3279.2954881139162,-0.07937542958765968
West Virginia,Marshall County,30591,1756,2952.3113536772503,-0.40521178506026645
West Virginia,Mason County,25453,2668,2868.3924348907112,-0.0698622798098219
West Virginia,Mercer County,59664,2316,3334.0169611460465,-0.3053424661631325
West Virginia,Mineral County,26938,965,2891.1398969324246,-0.6662216169394326
West Virginia,Mingo County,23568,2330,2801.229108201701,-0.16822226601244153
West Virginia,Monongalia County,105822,2450,3747.969907464953,-0.346312787858767
West Virginia,Monroe County,12376,1901,2458.1935013466473,-0.2266678766506402
West Virginia,Morgan County,17063,1440,2653.6790114996475,-0.4573571280626638
West Virginia,Nicholas County,24604,1846,2840.897995921213,-0.35020546226919325
West Virginia,Ohio County,42425,3188,3152.4745942941663,0.011269053768151863
West Virginia,Pendleton County,6143,1232,2155.6297607676765,-0.4284732831108936
West Virginia,Pleasants County,7653,0,2306.58200480669,-1.0
West Virginia,Pocahontas County,7869,1810,2322.1182871284823,-0.22053927655931976
West Virginia,Preston County,34216,2292,3006.4405838096172,-0.23763668826753012
West Virginia,Putnam County,57440,1911,3301.0902413395497,-0.4211003455559775
West Virginia,Raleigh County,74591,3165,3510.3126717784503,-0.09837091566077003
West Virginia,Randolph County,27932,2056,2917.928259809687,-0.2953904904659663
West Virginia,Ritchie County,8444,1589,2333.205502475143,-0.31896268960692264
West Virginia,Roane County,14028,1382,2541.11368372155,-0.45614396992423706
West Virginia,Summers County,11959,1046,2423.8279226736963,-0.5684512129697022
West Virginia,Taylor County,16705,1634,2629.269572304783,-0.37853462527706616
West Virginia,Tucker County,6762,1784,2224.6962710698363,-0.19809278093405058
West Virginia,Tyler County,8313,924,2333.11277730204,-0.603962564952178
West Virginia,Upshur County,23816,1373,2804.855831024589,-0.5104917747239596
West Virginia,Wayne County,38982,1789,3108.3133536679684,-0.4244467026180328
West Virginia,Webster County,8378,765,2327.7942430495505,-0.6713627064401517
West Virginia,Wetzel County,14442,1553,2551.0549737193837,-0.3912322486191824
West Virginia,Wirt County,5194,541,2012.438367580599,-0.7311718914152869
West Virginia,Wood County,84296,3180,3594.419574904336,-0.11529526986714277
West Virginia,Wyoming County,21382,1657,2745.564445848959,-0.3964811124702494
Wisconsin,Adams County,20654,3377,2731.5277622391063,0.23630447644866068
Wisconsin,Ashland County,16027,2415,2597.185654747227,-0.07014733598817695
Wisconsin,Barron County,46711,3168,3208.3250256503397,-0.01256887170967527
Wisconsin,Bayfield County,16220,1500,2605.6938274280014,-0.42433758555562806
Wisconsin,Brown County,268740,4678,4402.447275421125,0.06259080628115342
Wisconsin,Buffalo County,13317,2824,2498.606865956077,0.13022982465847557
Wisconsin,Burnett County,16526,1517,2620.3148211748107,-0.4210619320468304
Wisconsin,Calumet County,52442,1766,3257.3719669996262,-0.45784515311996526
Wisconsin,Chippewa County,66297,2225,3423.7878763618364,-0.350134973208587
Wisconsin,Clark County,34659,3825,3017.117920752078,0.26776615978156426
Wisconsin,Columbia County,58490,2782,3319.1515370073375,-0.16183399010810218
Wisconsin,Crawford County,16113,2192,2600.4667040432687,-0.15707438338209628
Wisconsin,Dane County,561504,4037,4780.549631918461,-0.15553643182657861
Wisconsin,Dodge County,89396,4282,3662.283859829425,0.16921575822345972
Wisconsin,Door County,30066,4160,2942.4699644525713,0.413778237418285
Wisconsin,Douglas County,44295,3314,3170.627107281804,0.04521909637021629
Wisconsin,Dunn County,45440,3552,3196.251259618836,0.11130186943550506
Wisconsin,Eau Claire County,105710,2410,3748.438507583783,-0.357065616756384
Wisconsin,Florence County,4558,1257,1928.7186149250213,-0.3482719613566514
Wisconsin,Fond du Lac County,104154,2451,3727.9855104314734,-0.34254036311521946
Wisconsin,Forest County,9179,2311,2359.25956094793,-0.020455384285288068
Wisconsin,Grant County,51938,3850,3254.882573944414,0.1828383705205056
Wisconsin,Green County,37093,5691,3060.6532113766048,0.859406998102974
Wisconsin,Green Lake County,19018,1919,2699.7062543370134,-0.2891819260272585
Wisconsin,Iowa County,23709,4352,2802.7938210804773,0.5527364043932078
Wisconsin,Iron County,6137,2392,2155.6297607676765,0.10965252175222603
Wisconsin,Jackson County,21145,3156,2739.3607828982845,0.15209359048387378
Wisconsin,Jefferson County,84900,3341,3605.0031405437467,-0.07323243011209327
Wisconsin,Juneau County,26718,2611,2894.070262787451,-0.09781043205039858
Wisconsin,Kenosha County,169151,3215,4075.2464214782744,-0.21109065133936725
Wisconsin,Kewaunee County,20563,1197,2730.1096343803897,-0.5615560690581335
Wisconsin,La Crosse County,120784,3949,3833.00010989457,0.03026347163570019
Wisconsin,Lafayette County,16611,2175,2626.978292163404,-0.1720525417022708
Wisconsin,Langlade County,19491,2661,2720.3174697349973,-0.021805348234144074
Wisconsin,Lincoln County,28415,2780,2930.1024768238553,-0.051227722583464724
Wisconsin,Manitowoc County,81359,2189,3555.565732377988,-0.38434551214555074
Wisconsin,Marathon County,138013,2268,3934.8417000723603,-0.4236108659826665
Wisconsin,Marinette County,41872,1988,3153.9333206211613,-0.3696759576361408
Wisconsin,Marquette County,15592,2813,2581.418792926755,0.0897108240273882
Wisconsin,Menominee County,4255,1421,1841.7622180424923,-0.22845631967067784
Wisconsin,Milwaukee County,939489,4308,4955.987696944048,-0.13074844744744005
Wisconsin,Monroe County,46274,3241,3211.2840384518495,0.009253607339722117
Wisconsin,Oconto County,38965,1680,3107.5159516025874,-0.45937526108800775
Wisconsin,Oneida County,37845,3974,3083.425463182913,0.2888263547962589
Wisconsin,Outagamie County,190705,3023,4139.123394040351,-0.26965211900843133
Wisconsin,Ozaukee County,91503,3230,3680.351800391537,-0.12236650864290363
Wisconsin,Pepin County,7318,1246,2287.390224585337,-0.4552744054740911
Wisconsin,Pierce County,42212,2694,3151.8978328868866,-0.14527686402432935
Wisconsin,Polk County,44977,2677,3181.5622495484445,-0.15858946328020343
Wisconsin,Portage County,70377,4691,3456.7137218016733,0.35706927953380085
Wisconsin,Price County,14054,2943,2538.167799136418,0.15949780822265625
Wisconsin,Racine County,197727,3813,4153.309856999995,-0.08193702582205274
Wisconsin,Richland County,17304,2304,2665.290732027902,-0.13555396703496272
Wisconsin,Rock County,163687,4440,4090.265405683713,0.08550413228205335
Wisconsin,Rusk County,14188,2204,2538.7906290577425,-0.13187012163425155
Wisconsin,St. Croix County,93536,1725,3689.0780594182265,-0.5324034969669265
Wisconsin,Sauk County,65763,3602,3414.1673275383596,0.05501566105052888
Wisconsin,Sawyer County,18074,2068,2682.0195756952635,-0.22893925952650457
Wisconsin,Shawano County,40881,3591,3139.1964358309833,0.14392331713049325
Wisconsin,Sheboygan County,118034,2368,3814.695625898612,-0.37924274117094725
Wisconsin,Taylor County,19913,2110,2722.9365343262475,-0.22510129288705955
Wisconsin,Trempealeau County,30760,2191,2955.98128054754,-0.25879097597189166
Wisconsin,Vernon County,30714,3253,2954.0780693804436,0.10118958389012686
Wisconsin,Vilas County,23047,2453,2788.051377905308,-0.12017403286055497
Wisconsin,Walworth County,106478,4911,3750.604517083747,0.3093889205408704
Wisconsin,Washburn County,16623,1749,2627.2093230852824,-0.3342745914337541
Wisconsin,Washington County,136761,4135,3919.771720739734,0.05490837084248578
Wisconsin,Waukesha County,406978,3224,4624.453987371013,-0.30283661405120094
Wisconsin,Waupaca County,51812,2501,3254.49719145425,-0.23152491679292392
Wisconsin,Waushara County,24520,1686,2838.586433183095,-0.4060423948023395
Wisconsin,Winnebago County,171730,3706,4068.0121311110365,-0.08898993401284805
Wisconsin,Wood County,74207,3710,3498.7323942124294,0.060384042556969345
Wyoming,Albany County,37066,3022,3060.6532113766048,-0.012629072523776557
Wyoming,Big Horn County,11521,2614,2431.9247339933004,0.07486879156318545
Wyoming,Campbell County,47026,3893,3204.5856611321715,0.21482163738591203
Wyoming,Carbon County,14537,3290,2546.3811769907056,0.29202965751109483
Wyoming,Converse County,13751,2524,2524.0754229490644,-2.9881416529269085e-05
Wyoming,Crook County,7181,2262,2249.219201645995,0.005682326713488862
Wyoming,Fremont County,39234,3847,3115.5951061832357,0.2347560799428694
Wyoming,Goshen County,12498,2864,2456.527919316097,0.16587317305855998
Wyoming,Hot Springs County,4621,2017,1941.2254207530668,0.03903440498813252
Wyoming,Johnson County,8447,4648,2333.205502475143,0.9921091370088254
Wyoming,Laramie County,100512,6121,3714.966535756205,0.6476595256204729
Wyoming,Lincoln County,19581,3440,2719.267117514249,0.2650467391907387
